model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,5.00E-06,0,1.83022666,1.948923588,1.919264227,2.031048096,5.110328409,7.289681455,7.537834872,51.15891231,108.1039621,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,5.00E-06,0,1.823848337,1.945684195,1.930688977,2.071650772,5.328576348,7.647342418,8.009999162,59.12617143,127.2029298,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,5.00E-06,0,1.823627502,1.96844399,NaN,1.999019927,4.821837443,6.836795935,7.205433719,44.10344963,90.42263841,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,5.00E-06,0,1.812446445,NaN,NaN,2.470870958,6.475391453,9.244311789,11.38320911,81.78573984,170.5843124,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,5.00E-06,0,1.819875151,1.963535666,NaN,2.165962309,5.657649952,8.115981929,7.927888975,57.98461119,123.1254209,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-06,0,1.809134334,NaN,NaN,2.32343185,6.400103104,9.219194616,9.875727497,77.94429896,165.7921289,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-06,0,1.836618364,1.950866282,1.92046684,2.142161553,5.263019992,7.411628896,8.909218223,52.44148904,105.3804807,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,5.00E-06,0,1.826556206,1.952376366,1.922927022,1.976875662,4.936598486,6.982385845,7.314176105,45.54388589,91.5630554,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_5h_5h,tanh,0,TRUE,5.00E-06,0,1.835170299,1.956293225,1.918907672,2.142019037,5.195450186,7.311882669,8.88605622,50.04487635,98.48508784,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,10h_10h_10h,tanh,0,TRUE,5.00E-06,0,1.835070103,1.94565165,1.924979419,1.894064831,4.772639215,6.809013285,6.358695553,41.76411013,87.68154774,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h_10h,tanh,0,TRUE,5.00E-06,0,1.836040229,1.945673466,1.926273227,2.972413445,7.92930288,11.26743286,20.15597479,141.7030732,284.0311078,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,5.00E-06,0,1.830818564,1.950756133,1.926555306,1.896080588,4.566447834,6.60971578,6.320680725,39.3189696,85.34625538,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,5.00E-06,0,1.834592968,1.956815422,1.928025037,2.354597122,5.114930866,7.003356705,11.2510242,53.1382646,99.538023,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
