model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,5.00E-06,0,1.789377093,1.887138844,1.91915527,2.028435088,5.386380955,7.832098015,7.525954497,61.83743384,135.8156096,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,1.00E-05,0,1.786008179,1.887210846,1.919374973,2.212717108,4.794580781,6.598040981,10.61650816,48.86923814,92.39230718,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,0,0,1.802128285,1.88721329,1.914575458,1.949522512,4.739920876,6.670177809,6.861496192,41.02349729,82.78507084,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-06,0,1.801941156,1.887281418,1.914503455,1.951790809,4.747394047,6.683713137,6.886930027,41.3646055,83.65588605,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-06,0,1.801791281,1.887304842,1.914449543,1.952820448,4.750538633,6.69008061,6.902375808,41.56553884,84.1627649,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-05,0,1.801882654,1.88732028,1.91445604,1.949016901,4.738331866,6.670317971,6.870919473,41.20285913,83.27480138,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-05,0,1.801791817,1.887525439,1.914336562,1.939901783,4.703415881,6.615371421,6.830265657,40.57028336,81.64769804,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,1.00E-04,0,1.785218954,1.887774885,1.924160749,2.244144709,4.790420408,6.537048309,10.2195102,45.00268108,83.3689516,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-05,0,1.786358893,1.888080299,1.923338115,2.302164457,4.863669689,6.58950683,11.45487983,50.26451108,91.97899936,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-04,0,1.801302046,1.888098598,1.913898021,1.928248249,4.668770454,6.569048996,6.799261716,40.35714853,81.22376472,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,20h_10h,tanh,0,TRUE,5.00E-05,0,1.78796652,1.88847822,1.916741043,1.815412996,4.027175526,5.624369539,6.5160188,31.79827305,63.11928846,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-06,0,1.794343919,1.888693094,1.916092396,2.165183041,5.499580826,7.842801806,8.855409362,63.71433695,135.2191555,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,0,0,1.793751627,1.888897955,1.916121095,2.162432082,5.497003163,7.84287392,8.794165274,63.60265239,135.2006759,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-05,0,1.793723881,1.888957143,1.91614601,2.162645145,5.499442353,7.847280023,8.803053077,63.74216112,135.5175086,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,1.00E-06,0,1.793207437,1.889097631,1.91613844,2.156424337,5.496020007,7.848986919,8.704170705,63.59168823,135.5471628,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-04,0,1.801093668,1.889113247,1.921239942,2.029833563,4.620877641,6.392522842,7.384828664,39.10001969,74.43285702,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-05,0,1.793617129,1.8891958,1.916245729,2.16368644,5.509468239,7.864907165,8.840370014,64.30173493,136.7813929,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,0.001,0,1.795708299,1.88963753,1.924104661,2.227667949,4.969510732,6.879890801,9.857856712,48.54578296,92.9506082,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,0.001,0,1.813012689,1.889909923,1.922500014,3.379724856,10.20128817,15.11491241,26.14029883,237.0672351,521.8666514,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,5h_3h_3h,tanh,0,TRUE,5.00E-04,0,1.803700626,1.89067179,1.91534543,1.961259087,4.660868043,6.468389161,7.692640039,44.95327285,86.14946747,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,1.00E-05,0,1.786826521,1.890679717,1.926158786,2.657060281,5.770489214,7.80588183,17.12408433,81.66882308,150.6910509,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,0,0,1.787818521,1.891463459,1.917927712,1.989636968,5.183902756,7.496544513,6.972265082,53.02593106,115.2011519,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,0,0,1.784725964,1.892269313,1.926883161,2.206936306,4.809861167,6.66068886,9.940601495,46.60405183,89.75918386,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,5.00E-04,0,1.790920883,1.894749463,1.92218262,2.556062435,5.846894847,8.208168069,14.03104971,72.37003566,145.2860804,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,1.00E-06,0,1.78390187,1.895355046,1.924606174,2.290227996,4.958911838,6.817962423,11.08691319,51.60594739,97.73185107,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,0.001,0,1.801195651,1.899071813,1.923238546,2.447999704,5.738842116,8.023865381,12.45150197,68.64306447,136.9255641,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,0.001,0,1.811223686,1.900179207,NaN,2.766065066,5.303377186,7.117050069,16.49472616,54.54368214,97.0113135,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,1.00E-05,0,1.786527157,1.904517472,1.933025509,2.155631451,6.048429101,8.876527361,8.403149762,74.43353747,163.2379982,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-06,0,1.796594709,1.906120896,1.921502173,5.238381999,14.61614343,21.54509011,83.24239061,711.7600413,1622.080798,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,5.00E-04,0,1.774727494,1.907690167,1.955419838,2.438038136,5.541210423,7.907236292,12.25972496,64.62538291,133.7055939,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,0.001,0,1.813188702,1.910800278,1.949358165,4.264166395,10.26829407,14.47447857,42.88799622,233.0126021,457.8586074,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,0.001,0,1.869305819,1.914487779,1.981033534,3.52101177,6.914897069,9.180461987,24.10958512,99.98731417,181.1534157,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-04,0,1.779019713,1.916665375,1.924225867,2.167661361,5.230875879,7.426431718,8.789702191,53.218234,109.8918769,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-04,0,1.809267074,1.917178154,1.970486671,3.232028882,6.556003426,8.816143518,21.95754434,93.00194455,169.8570147,1.00E-04,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,5.00E-05,0,1.779125631,1.930269063,1.927942872,2.265362348,5.648248903,8.068833688,9.911267103,64.69507338,134.4856235,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,1.00E-04,0,1.809575111,1.937179327,NaN,2.402731496,7.073622111,10.42101346,11.94987993,113.2993671,243.8947123,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,32h_32h_32h_32h,tanh,0,TRUE,0.001,0,1.825816005,1.963510454,NaN,2.68769237,6.68387755,9.656603001,16.18546242,101.8932112,213.4645013,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,0.001,0,1.995999008,2.029173613,2.101997584,6.188571819,10.97347941,14.02681726,58.75700829,189.4171436,309.3488807,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,1.00E-05,0,1.777643681,NaN,1.949143261,2.226019301,5.714714473,8.232147242,9.362158228,65.42029783,138.4219815,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,64h_64h_64h,tanh,0,TRUE,0,0,1.775825232,NaN,NaN,2.42845839,6.613759186,9.557209916,11.03597016,85.75316804,181.7130342,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,128h_128h_128h,tanh,0,TRUE,5.00E-04,0,1.798715502,NaN,NaN,3.156332332,7.027530028,9.77360721,23.73919984,116.9021588,228.6368353,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-05,0,1.72879371,NaN,NaN,3.346814576,7.946767477,11.18424914,24.42244227,134.6809365,269.3691001,0.001,1000,0.4,5,1.00E-05,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,256h_256h_256h_256h,tanh,0,TRUE,5.00E-04,0,1.978746384,NaN,2.287511975,6.81160318,13.7211824,18.63487742,63.5994898,253.7658065,462.1446555,0.001,1000,0.4,5,1.00E-05,20,TRUE
