model,distr,n,p,df,interm_lvl,shape_fixed,net_structure,hidden_fct,p_drop,intermediate_q_feature,L2_pen,shape_penalty,Train_loss,Valid_loss,test_loss,test_MAE_q0.995,test_MAE_q0.999,test_MAE_q0.9995,test_MSE_q0.995,test_MSE_q0.999,test_MSE_q0.9995,learning_rate,n_epochs,lr_decay,patience_decay,min_lr,patience_stop,orthogonal_gpd
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3,SSNN,0.02,TRUE,0,0,1.89021602272987,1.93496817350388,1.96556159853935,2.81721635427864,8.24203326748146,12.3608553128479,12.2590063988315,107.826349307997,242.217294185204,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3,SSNN,0.02,TRUE,0,0,1.86359289288521,1.90050685405731,1.93351024389267,2.55857486905297,5.90035130618524,8.12897084416231,10.9499658816306,54.7856123688871,103.653255401438,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3,SSNN,0.02,TRUE,0,0,1.84977570176125,1.90045779943466,1.94582241773605,2.75823792853158,6.06835468463723,8.30698401941203,13.8966547401137,71.9766546971072,139.709140441781,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3_3,SSNN,0.02,TRUE,0,0,1.8810099363327,1.91824036836624,1.96139517426491,2.53792326195805,6.58300396311906,9.69183835182342,10.913945072225,69.7397148765507,155.015034963227,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3_3,SSNN,0.02,TRUE,0,0,1.86288771033287,1.91379672288895,1.94602391123772,2.64016868260635,5.90921257499165,8.07000710534262,11.7127559625523,55.7745528228834,103.770248240191,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3_3,SSNN,0.02,TRUE,0,0,1.86273545026779,1.89978873729706,1.94232583045959,2.76705534929936,6.1227898860637,8.36572004261729,12.4292659851735,62.4688182921531,119.985641956738,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh1,SSNN,0.05,TRUE,0,0,1.92140805721283,1.92026740312576,1.97010350227356,3.83184375751562,11.9193644496896,18.3104131814522,21.9037482526866,219.490020471476,528.431533505623,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh1,SSNN,0.05,TRUE,0,0,1.94284629821777,1.93050861358643,1.96836975216866,6.2792489263893,23.6476395983097,38.3794106790263,62.567202176823,946.663705394101,2579.62184377794,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh1,SSNN,0.05,TRUE,0,0,1.9187725186348,1.94909662008286,1.99027746915817,8.06682952650887,29.2747535663168,47.1915628162211,109.905897071722,1400.48275944502,3649.29481898012,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3,SSNN,0.05,TRUE,0,0,1.92163732647896,1.89785712957382,1.93759486079216,2.74031047243651,6.2236339305127,8.61727682002296,12.6569676657781,67.1477106626925,132.005229668541,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3,SSNN,0.05,TRUE,0,0,1.90994456410408,1.90075355768204,1.93462640047073,2.52844127661205,6.08005666494816,8.47273190807092,10.4513706275453,58.6211529052215,114.540541757943,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3,SSNN,0.05,TRUE,0,0,1.92060145735741,1.90260642766953,1.93169742822647,3.47227444809378,8.97551924997161,12.6885214935549,19.7866005132226,130.791242302986,259.613247652455,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_sh5_3_3,SSNN,0.05,TRUE,0,0,1.89993199706078,1.92386150360107,1.96336901187897,2.39710540361057,5.51149433136485,7.70330246742454,10.5007707960896,50.8802283338904,100.296046559114,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_sh5_3_3,SSNN,0.05,TRUE,0,0,1.91089341044426,1.91240638494492,1.95022377371788,2.72062772207914,6.25998816843299,8.58384422166209,11.755480988652,59.6239264621737,111.702917023263,1e-05,1000,0.4,5,1e-06,20,TRUE
cosnorm2d_sigmoid,student_t,5000,10,4,0.8,FALSE,sc64_64_64_64_64_64_sh5_3_3,SSNN,0.05,TRUE,0,0,1.90379589796066,1.90145939588547,1.9452583193779,2.98750490986236,6.38041028236641,8.60985816942811,14.5219811105704,64.4516515539203,117.44134846945,1e-05,1000,0.4,5,1e-06,20,TRUE
